Analyzing A
A Combo Size 2
20140504-15-57-55	At\0.884413812908	[state","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-15-58-21	At\0.884413812908	[state","homeowner","car_age","age_oldest","married_couple","previous]
20140504-15-58-34	At\0.884413812908	[state","homeowner","car_age","age_oldest","C_previous","previous]
20140504-15-59-00	At\0.884413812908	[state","homeowner","car_age","age_youngest","married_couple","previous]
20140504-15-59-13	At\0.884413812908	[state","homeowner","car_age","age_youngest","C_previous","previous]
20140504-15-59-26	At\0.884413812908	[state","homeowner","car_age","married_couple","C_previous","previous]
20140504-15-59-51	At\0.884413812908	[state","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-00-04	At\0.884413812908	[state","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-00-16	At\0.884413812908	[state","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-00-29	At\0.884413812908	[state","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-00-55	At\0.884413812908	[state","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-01-08	At\0.884413812908	[state","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-01-21	At\0.884413812908	[state","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-01-34	At\0.884413812908	[state","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-01-47	At\0.884413812908	[state","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-02-25	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-16-02-51	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-16-03-04	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-16-03-30	At\0.884413812908	[group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-16-03-43	At\0.884413812908	[group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-16-03-56	At\0.884413812908	[group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-16-04-21	At\0.884413812908	[group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-04-33	At\0.884413812908	[group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-04-46	At\0.884413812908	[group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-04-59	At\0.884413812908	[group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-05-25	At\0.884413812908	[group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-05-38	At\0.884413812908	[group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-05-51	At\0.884413812908	[group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-06-04	At\0.884413812908	[group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-06-17	At\0.884413812908	[group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-06-43	At\0.884413812908	[homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-06-56	At\0.884413812908	[homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-07-09	At\0.884413812908	[homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-07-22	At\0.884413812908	[homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-07-35	At\0.884413812908	[homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-07-48	At\0.884413812908	[car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
A Combo Size 7
20140504-16-08-44	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","previous]
20140504-16-09-26	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_youngest","previous]
20140504-16-09-55	At\0.884413812908	[day","state","group_size","homeowner","car_age","married_couple","previous]
20140504-16-10-09	At\0.884413812908	[day","state","group_size","homeowner","car_age","C_previous","previous]
20140504-16-10-53	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","age_youngest","previous]
20140504-16-11-20	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","married_couple","previous]
20140504-16-11-34	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","C_previous","previous]
20140504-16-12-02	At\0.884413812908	[day","state","group_size","homeowner","age_youngest","married_couple","previous]
20140504-16-12-16	At\0.884413812908	[day","state","group_size","homeowner","age_youngest","C_previous","previous]
20140504-16-12-30	At\0.884413812908	[day","state","group_size","homeowner","married_couple","C_previous","previous]
20140504-16-13-13	At\0.884413812908	[day","state","group_size","car_age","age_oldest","age_youngest","previous]
20140504-16-13-41	At\0.884413812908	[day","state","group_size","car_age","age_oldest","married_couple","previous]
20140504-16-13-56	At\0.884413812908	[day","state","group_size","car_age","age_oldest","C_previous","previous]
20140504-16-14-24	At\0.884413812908	[day","state","group_size","car_age","age_youngest","married_couple","previous]
20140504-16-14-39	At\0.884413812908	[day","state","group_size","car_age","age_youngest","C_previous","previous]
20140504-16-14-53	At\0.884413812908	[day","state","group_size","car_age","married_couple","C_previous","previous]
20140504-16-15-21	At\0.884413812908	[day","state","group_size","age_oldest","age_youngest","married_couple","previous]
20140504-16-15-35	At\0.884413812908	[day","state","group_size","age_oldest","age_youngest","C_previous","previous]
20140504-16-15-49	At\0.884413812908	[day","state","group_size","age_oldest","married_couple","C_previous","previous]
20140504-16-16-03	At\0.884413812908	[day","state","group_size","age_youngest","married_couple","C_previous","previous]
20140504-16-16-46	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-16-17-14	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","married_couple","previous]
20140504-16-17-28	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","C_previous","previous]
20140504-16-17-56	At\0.884413812908	[day","state","homeowner","car_age","age_youngest","married_couple","previous]
20140504-16-18-10	At\0.884413812908	[day","state","homeowner","car_age","age_youngest","C_previous","previous]
20140504-16-18-25	At\0.884413812908	[day","state","homeowner","car_age","married_couple","C_previous","previous]
20140504-16-18-52	At\0.884413812908	[day","state","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-19-06	At\0.884413812908	[day","state","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-19-19	At\0.884413812908	[day","state","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-19-33	At\0.884413812908	[day","state","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-20-02	At\0.884413812908	[day","state","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-20-16	At\0.884413812908	[day","state","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-20-31	At\0.884413812908	[day","state","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-20-45	At\0.884413812908	[day","state","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-20-59	At\0.884413812908	[day","state","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-21-41	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-16-22-10	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-16-22-24	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-16-22-52	At\0.884413812908	[day","group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-16-23-07	At\0.884413812908	[day","group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-16-23-21	At\0.884413812908	[day","group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-16-23-48	At\0.884413812908	[day","group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-24-02	At\0.884413812908	[day","group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-24-17	At\0.884413812908	[day","group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-24-31	At\0.884413812908	[day","group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-25-00	At\0.884413812908	[day","group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-25-14	At\0.884413812908	[day","group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-25-28	At\0.884413812908	[day","group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-25-43	At\0.884413812908	[day","group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-25-57	At\0.884413812908	[day","group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-26-25	At\0.884413812908	[day","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-26-40	At\0.884413812908	[day","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-26-57	At\0.884413812908	[day","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-27-12	At\0.884413812908	[day","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-27-29	At\0.884413812908	[day","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-27-46	At\0.884413812908	[day","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-28-31	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-16-29-02	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-16-29-18	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-16-29-49	At\0.884413812908	[state","group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-16-30-04	At\0.884413812908	[state","group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-16-30-19	At\0.884413812908	[state","group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-16-30-47	At\0.884413812908	[state","group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-31-01	At\0.884413812908	[state","group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-31-15	At\0.884413812908	[state","group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-31-29	At\0.884413812908	[state","group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-31-57	At\0.884413812908	[state","group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-32-12	At\0.884413812908	[state","group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-32-26	At\0.884413812908	[state","group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-32-41	At\0.884413812908	[state","group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-32-54	At\0.884413812908	[state","group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-33-23	At\0.884413812908	[state","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-33-37	At\0.884413812908	[state","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-33-51	At\0.884413812908	[state","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-34-06	At\0.884413812908	[state","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-34-20	At\0.884413812908	[state","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-34-34	At\0.884413812908	[state","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-35-03	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-35-17	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-35-31	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-35-46	At\0.884413812908	[group_size","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-35-59	At\0.884413812908	[group_size","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-36-14	At\0.884413812908	[group_size","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-36-28	At\0.884413812908	[homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
A Combo Size 8
20140504-16-37-14	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","age_youngest","previous]
20140504-16-37-47	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","married_couple","previous]
20140504-16-38-03	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","C_previous","previous]
20140504-16-38-33	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_youngest","married_couple","previous]
20140504-16-38-49	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_youngest","C_previous","previous]
20140504-16-39-04	At\0.884413812908	[day","state","group_size","homeowner","car_age","married_couple","C_previous","previous]
20140504-16-39-34	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","age_youngest","married_couple","previous]
20140504-16-39-49	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","age_youngest","C_previous","previous]
20140504-16-40-05	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","married_couple","C_previous","previous]
20140504-16-40-19	At\0.884413812908	[day","state","group_size","homeowner","age_youngest","married_couple","C_previous","previous]
20140504-16-40-50	At\0.884413812908	[day","state","group_size","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-41-06	At\0.884413812908	[day","state","group_size","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-41-21	At\0.884413812908	[day","state","group_size","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-41-37	At\0.884413812908	[day","state","group_size","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-41-52	At\0.884413812908	[day","state","group_size","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-42-23	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-42-39	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-42-55	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-43-10	At\0.884413812908	[day","state","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-43-25	At\0.884413812908	[day","state","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-43-41	At\0.884413812908	[day","state","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-44-11	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-44-27	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-44-43	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-44-59	At\0.884413812908	[day","group_size","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-45-14	At\0.884413812908	[day","group_size","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-45-31	At\0.884413812908	[day","group_size","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-45-47	At\0.884413812908	[day","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-46-17	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-46-33	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-46-48	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-47-04	At\0.884413812908	[state","group_size","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-47-19	At\0.884413812908	[state","group_size","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-47-35	At\0.884413812908	[state","group_size","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-47-50	At\0.884413812908	[state","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-48-06	At\0.884413812908	[group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
A Combo Size 9
20140504-16-48-39	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","previous]
20140504-16-48-56	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","age_youngest","C_previous","previous]
20140504-16-49-13	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","married_couple","C_previous","previous]
20140504-16-49-30	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_youngest","married_couple","C_previous","previous]
20140504-16-49-48	At\0.884413812908	[day","state","group_size","homeowner","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-50-05	At\0.884413812908	[day","state","group_size","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-50-22	At\0.884413812908	[day","state","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-50-39	At\0.884413812908	[day","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
20140504-16-50-56	At\0.884413812908	[state","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
A Combo Size 10
20140504-16-51-14	At\0.884413812908	[day","state","group_size","homeowner","car_age","age_oldest","age_youngest","married_couple","C_previous","previous]
Analyzing B
B Combo Size 2
20140504-16-51-19	Bt\0.580659056644	[day","state]
20140504-16-52-05	Bt\0.921656256731	[day","previous]
20140504-16-52-51	Bt\0.921656256731	[state","previous]
20140504-16-53-31	Bt\0.921656256731	[group_size","previous]
20140504-16-54-05	Bt\0.921656256731	[homeowner","previous]
20140504-16-54-35	Bt\0.921656256731	[car_age","previous]
20140504-16-54-58	Bt\0.921656256731	[age_oldest","previous]
20140504-16-55-16	Bt\0.921656256731	[age_youngest","previous]
20140504-16-55-27	Bt\0.921656256731	[married_couple","previous]
20140504-16-55-33	Bt\0.921656256731	[C_previous","previous]
B Combo Size 3
20140504-16-56-27	Bt\0.921656256731	[day","state","previous]
20140504-16-57-13	Bt\0.921656256731	[day","group_size","previous]
20140504-16-57-53	Bt\0.921656256731	[day","homeowner","previous]
20140504-16-58-29	Bt\0.921656256731	[day","car_age","previous]
20140504-16-58-56	Bt\0.921656256731	[day","age_oldest","previous]
20140504-16-59-16	Bt\0.921656256731	[day","age_youngest","previous]
20140504-16-59-32	Bt\0.921656256731	[day","married_couple","previous]
20140504-16-59-38	Bt\0.921656256731	[day","C_previous","previous]
20140504-17-00-25	Bt\0.921656256731	[state","group_size","previous]
20140504-17-01-06	Bt\0.921656256731	[state","homeowner","previous]
20140504-17-01-42	Bt\0.921656256731	[state","car_age","previous]
20140504-17-02-09	Bt\0.921656256731	[state","age_oldest","previous]
20140504-17-02-30	Bt\0.921656256731	[state","age_youngest","previous]
20140504-17-02-44	Bt\0.921656256731	[state","married_couple","previous]
20140504-17-02-51	Bt\0.921656256731	[state","C_previous","previous]
20140504-17-03-32	Bt\0.921656256731	[group_size","homeowner","previous]
20140504-17-04-08	Bt\0.921656256731	[group_size","car_age","previous]
20140504-17-04-35	Bt\0.921656256731	[group_size","age_oldest","previous]
20140504-17-04-56	Bt\0.921656256731	[group_size","age_youngest","previous]
20140504-17-05-09	Bt\0.921656256731	[group_size","married_couple","previous]
20140504-17-05-16	Bt\0.921656256731	[group_size","C_previous","previous]
20140504-17-05-51	Bt\0.921656256731	[homeowner","car_age","previous]
20140504-17-06-18	Bt\0.921656256731	[homeowner","age_oldest","previous]
20140504-17-06-38	Bt\0.921656256731	[homeowner","age_youngest","previous]
20140504-17-06-52	Bt\0.921656256731	[homeowner","married_couple","previous]
20140504-17-06-59	Bt\0.921656256731	[homeowner","C_previous","previous]
20140504-17-07-27	Bt\0.921656256731	[car_age","age_oldest","previous]
20140504-17-07-48	Bt\0.921656256731	[car_age","age_youngest","previous]
20140504-17-08-03	Bt\0.921656256731	[car_age","married_couple","previous]
20140504-17-08-10	Bt\0.921656256731	[car_age","C_previous","previous]
20140504-17-08-30	Bt\0.921656256731	[age_oldest","age_youngest","previous]
20140504-17-08-44	Bt\0.921656256731	[age_oldest","married_couple","previous]
20140504-17-08-51	Bt\0.921656256731	[age_oldest","C_previous","previous]
20140504-17-09-05	Bt\0.921656256731	[age_youngest","married_couple","previous]
20140504-17-09-12	Bt\0.921656256731	[age_youngest","C_previous","previous]
20140504-17-09-19	Bt\0.921656256731	[married_couple","C_previous","previous]
B Combo Size 4
20140504-17-10-13	Bt\0.921656256731	[day","state","group_size","previous]
20140504-17-11-02	Bt\0.921656256731	[day","state","homeowner","previous]
20140504-17-11-43	Bt\0.921656256731	[day","state","car_age","previous]
20140504-17-12-14	Bt\0.921656256731	[day","state","age_oldest","previous]
20140504-17-12-38	Bt\0.921656256731	[day","state","age_youngest","previous]
20140504-17-12-53	Bt\0.921656256731	[day","state","married_couple","previous]
20140504-17-13-01	Bt\0.921656256731	[day","state","C_previous","previous]
20140504-17-13-48	Bt\0.921656256731	[day","group_size","homeowner","previous]
20140504-17-14-28	Bt\0.921656256731	[day","group_size","car_age","previous]
20140504-17-15-00	Bt\0.921656256731	[day","group_size","age_oldest","previous]
20140504-17-15-24	Bt\0.921656256731	[day","group_size","age_youngest","previous]
20140504-17-15-39	Bt\0.921656256731	[day","group_size","married_couple","previous]
20140504-17-15-47	Bt\0.921656256731	[day","group_size","C_previous","previous]
20140504-17-16-27	Bt\0.921656256731	[day","homeowner","car_age","previous]
20140504-17-16-59	Bt\0.921656256731	[day","homeowner","age_oldest","previous]
20140504-17-17-22	Bt\0.921656256731	[day","homeowner","age_youngest","previous]
20140504-17-17-37	Bt\0.921656256731	[day","homeowner","married_couple","previous]
20140504-17-17-45	Bt\0.921656256731	[day","homeowner","C_previous","previous]
20140504-17-18-18	Bt\0.921656256731	[day","car_age","age_oldest","previous]
20140504-17-18-42	Bt\0.921656256731	[day","car_age","age_youngest","previous]
20140504-17-18-59	Bt\0.921656256731	[day","car_age","married_couple","previous]
20140504-17-19-07	Bt\0.921656256731	[day","car_age","C_previous","previous]
20140504-17-19-30	Bt\0.921656256731	[day","age_oldest","age_youngest","previous]
20140504-17-19-46	Bt\0.921656256731	[day","age_oldest","married_couple","previous]
20140504-17-19-54	Bt\0.921656256731	[day","age_oldest","C_previous","previous]
20140504-17-20-12	Bt\0.921656256731	[day","age_youngest","married_couple","previous]
20140504-17-20-20	Bt\0.921656256731	[day","age_youngest","C_previous","previous]
20140504-17-20-28	Bt\0.921656256731	[day","married_couple","C_previous","previous]
20140504-17-21-16	Bt\0.921656256731	[state","group_size","homeowner","previous]
20140504-17-21-57	Bt\0.921656256731	[state","group_size","car_age","previous]
20140504-17-22-28	Bt\0.921656256731	[state","group_size","age_oldest","previous]
20140504-17-22-52	Bt\0.921656256731	[state","group_size","age_youngest","previous]
20140504-17-23-07	Bt\0.921656256731	[state","group_size","married_couple","previous]
20140504-17-23-15	Bt\0.921656256731	[state","group_size","C_previous","previous]
20140504-17-23-56	Bt\0.921656256731	[state","homeowner","car_age","previous]
20140504-17-24-27	Bt\0.921656256731	[state","homeowner","age_oldest","previous]
20140504-17-24-50	Bt\0.921656256731	[state","homeowner","age_youngest","previous]
20140504-17-25-06	Bt\0.921656256731	[state","homeowner","married_couple","previous]
20140504-17-25-13	Bt\0.921656256731	[state","homeowner","C_previous","previous]
20140504-17-25-46	Bt\0.921656256731	[state","car_age","age_oldest","previous]
20140504-17-26-11	Bt\0.921656256731	[state","car_age","age_youngest","previous]
20140504-17-26-27	Bt\0.921656256731	[state","car_age","married_couple","previous]
20140504-17-26-35	Bt\0.921656256731	[state","car_age","C_previous","previous]
20140504-17-26-59	Bt\0.921656256731	[state","age_oldest","age_youngest","previous]
20140504-17-27-14	Bt\0.921656256731	[state","age_oldest","married_couple","previous]
20140504-17-27-22	Bt\0.921656256731	[state","age_oldest","C_previous","previous]
20140504-17-27-38	Bt\0.921656256731	[state","age_youngest","married_couple","previous]
20140504-17-27-46	Bt\0.921656256731	[state","age_youngest","C_previous","previous]
20140504-17-27-54	Bt\0.921656256731	[state","married_couple","C_previous","previous]
20140504-17-28-34	Bt\0.921656256731	[group_size","homeowner","car_age","previous]
20140504-17-29-05	Bt\0.921656256731	[group_size","homeowner","age_oldest","previous]
20140504-17-29-30	Bt\0.921656256731	[group_size","homeowner","age_youngest","previous]
20140504-17-29-46	Bt\0.921656256731	[group_size","homeowner","married_couple","previous]
20140504-17-29-54	Bt\0.921656256731	[group_size","homeowner","C_previous","previous]
20140504-17-30-26	Bt\0.921656256731	[group_size","car_age","age_oldest","previous]
20140504-17-30-50	Bt\0.921656256731	[group_size","car_age","age_youngest","previous]
20140504-17-31-07	Bt\0.921656256731	[group_size","car_age","married_couple","previous]
20140504-17-31-15	Bt\0.921656256731	[group_size","car_age","C_previous","previous]
20140504-17-31-38	Bt\0.921656256731	[group_size","age_oldest","age_youngest","previous]
20140504-17-31-55	Bt\0.921656256731	[group_size","age_oldest","married_couple","previous]
20140504-17-32-03	Bt\0.921656256731	[group_size","age_oldest","C_previous","previous]
20140504-17-32-20	Bt\0.921656256731	[group_size","age_youngest","married_couple","previous]
20140504-17-32-28	Bt\0.921656256731	[group_size","age_youngest","C_previous","previous]
20140504-17-32-36	Bt\0.921656256731	[group_size","married_couple","C_previous","previous]
20140504-17-33-08	Bt\0.921656256731	[homeowner","car_age","age_oldest","previous]
20140504-17-33-33	Bt\0.921656256731	[homeowner","car_age","age_youngest","previous]
20140504-17-33-49	Bt\0.921656256731	[homeowner","car_age","married_couple","previous]
20140504-17-33-57	Bt\0.921656256731	[homeowner","car_age","C_previous","previous]
20140504-17-34-20	Bt\0.921656256731	[homeowner","age_oldest","age_youngest","previous]
20140504-17-34-36	Bt\0.921656256731	[homeowner","age_oldest","married_couple","previous]
20140504-17-34-44	Bt\0.921656256731	[homeowner","age_oldest","C_previous","previous]
20140504-17-35-00	Bt\0.921656256731	[homeowner","age_youngest","married_couple","previous]
20140504-17-35-08	Bt\0.921656256731	[homeowner","age_youngest","C_previous","previous]
20140504-17-35-15	Bt\0.921656256731	[homeowner","married_couple","C_previous","previous]
20140504-17-35-40	Bt\0.921656256731	[car_age","age_oldest","age_youngest","previous]
20140504-17-35-56	Bt\0.921656256731	[car_age","age_oldest","married_couple","previous]
20140504-17-36-04	Bt\0.921656256731	[car_age","age_oldest","C_previous","previous]
20140504-17-36-21	Bt\0.921656256731	[car_age","age_youngest","married_couple","previous]
20140504-17-36-29	Bt\0.921656256731	[car_age","age_youngest","C_previous","previous]
20140504-17-36-38	Bt\0.921656256731	[car_age","married_couple","C_previous","previous]
20140504-17-36-53	Bt\0.921656256731	[age_oldest","age_youngest","married_couple","previous]
20140504-17-37-01	Bt\0.921656256731	[age_oldest","age_youngest","C_previous","previous]
20140504-17-37-09	Bt\0.921656256731	[age_oldest","married_couple","C_previous","previous]
20140504-17-37-17	Bt\0.921656256731	[age_youngest","married_couple","C_previous","previous]
B Combo Size 5
20140504-17-38-09	Bt\0.921656256731	[day","state","group_size","homeowner","previous]
20140504-17-38-54	Bt\0.921656256731	[day","state","group_size","car_age","previous]
20140504-17-39-29	Bt\0.921656256731	[day","state","group_size","age_oldest","previous]
20140504-17-39-55	Bt\0.921656256731	[day","state","group_size","age_youngest","previous]
20140504-17-40-13	Bt\0.921656256731	[day","state","group_size","married_couple","previous]
20140504-17-40-21	Bt\0.921656256731	[day","state","group_size","C_previous","previous]
20140504-17-41-07	Bt\0.921656256731	[day","state","homeowner","car_age","previous]
20140504-17-41-42	Bt\0.921656256731	[day","state","homeowner","age_oldest","previous]
20140504-17-42-08	Bt\0.921656256731	[day","state","homeowner","age_youngest","previous]
20140504-17-42-25	Bt\0.921656256731	[day","state","homeowner","married_couple","previous]
20140504-17-42-34	Bt\0.921656256731	[day","state","homeowner","C_previous","previous]
20140504-17-43-11	Bt\0.921656256731	[day","state","car_age","age_oldest","previous]
20140504-17-43-39	Bt\0.921656256731	[day","state","car_age","age_youngest","previous]
20140504-17-43-57	Bt\0.921656256731	[day","state","car_age","married_couple","previous]
20140504-17-44-07	Bt\0.921656256731	[day","state","car_age","C_previous","previous]
